id,age,job,work_experience(months),education,monthly_income,total_loans_count,active_loans_count,max_delay_days,possessions,count_dependents,marrige,credit_score
4585,46,worker,40,phd,664520,3,1,53,8,1,single,0.33
4586,45,worker,23,master,517045,1,0,1,7,2,married,0.61
4587,44,entrepreneur,78,phd,3090801,4,1,9,15,1,married,0.84
4588,30,student,6,bachelor,143004,3,1,11,2,1,married,0.42
4589,24,unemployed,21,master,100427,3,2,0,4,0,single,0.47
4590,28,entrepreneur,165,bachelor,1095199,5,3,4,9,0,single,0.61
4591,36,entrepreneur,199,bachelor,672724,3,1,6,7,0,married,0.73
4592,40,entrepreneur,136,master,208822,4,1,23,4,1,married,0.53
4593,18,worker,93,none,351884,5,4,12,4,0,single,0.59
4594,34,entrepreneur,76,bachelor,221080,2,1,9,3,1,married,0.53
4595,36,worker,56,master,796316,3,1,1,8,1,married,0.59
4596,32,entrepreneur,125,bachelor,1147900,2,1,3,9,1,married,0.69
4597,47,student,1,master,227928,3,2,5,6,3,married,0.43
4598,39,worker,65,bachelor,297226,6,5,3,4,0,married,0.59
4599,48,worker,64,master,619866,5,2,5,9,1,married,0.66
4600,32,worker,81,bachelor,627530,2,1,25,6,0,single,0.48
4601,44,worker,22,master,524869,1,0,9,6,2,married,0.5
4602,51,worker,90,bachelor,576275,6,4,7,8,2,married,0.54
4603,48,entrepreneur,160,master,1421384,7,2,7,12,1,married,0.71
4604,24,worker,72,bachelor,598741,6,2,14,6,2,single,0.56
4605,32,worker,33,bachelor,307902,1,0,36,4,1,married,0.44
4606,31,student,11,bachelor,106427,1,0,40,3,1,single,0.26
4607,39,worker,75,bachelor,67453,2,1,10,4,1,married,0.62
4608,41,worker,67,master,646012,5,3,4,6,1,single,0.59
4609,26,entrepreneur,181,bachelor,889177,0,0,8,6,0,married,0.68
4610,35,student,21,bachelor,99596,2,1,0,2,0,married,0.47
4611,18,student,5,none,199361,7,5,1,2,1,single,0.42
4612,49,worker,19,master,411980,1,0,22,6,3,married,0.47
4613,29,worker,31,bachelor,315520,4,2,13,3,2,married,0.6
4614,35,worker,45,bachelor,357837,6,3,2,4,1,single,0.61
4615,31,entrepreneur,65,bachelor,947392,6,4,5,6,0,married,0.59
4616,46,worker,18,master,117232,1,0,0,4,2,married,0.53
4617,18,worker,99,none,216371,2,1,19,3,0,single,0.47
4618,34,worker,24,bachelor,829659,5,2,3,6,2,married,0.56
4619,33,student,9,bachelor,58074,2,0,7,2,2,married,0.5
4620,30,entrepreneur,52,bachelor,572146,2,1,42,6,0,single,0.37
4621,52,worker,55,master,407689,3,0,1,6,3,married,0.53
4622,26,worker,8,bachelor,432918,3,2,21,4,1,married,0.45
4623,42,entrepreneur,170,bachelor,1103407,3,2,2,8,0,married,0.72
4624,38,student,11,bachelor,156882,3,1,1,3,2,married,0.52
4625,47,entrepreneur,154,master,1120474,2,1,0,10,1,married,0.8
4626,28,worker,59,bachelor,288932,4,2,18,2,0,married,0.46
4627,27,worker,58,bachelor,402282,3,1,0,2,2,single,0.49
4628,45,entrepreneur,184,master,1462849,3,2,30,12,2,married,0.68
4629,39,entrepreneur,177,master,1254974,1,0,2,10,2,divorsed,0.84
4630,19,worker,83,none,328874,3,1,16,2,2,married,0.51
4631,29,entrepreneur,110,bachelor,926353,4,1,19,7,1,married,0.61
4632,38,worker,85,master,396740,1,0,0,5,2,single,0.55
4633,43,worker,55,master,719998,7,4,4,6,3,married,0.45
4634,28,student,23,master,107410,6,4,3,3,0,married,0.51
4635,18,student,16,none,128309,3,2,0,2,0,single,0.44
4636,40,entrepreneur,157,bachelor,632170,2,1,5,8,2,married,0.65
4637,22,student,9,bachelor,93069,2,1,6,1,2,single,0.49
4638,18,student,16,bachelor,39786,1,0,11,4,0,single,0.49
4639,18,entrepreneur,27,bachelor,214740,6,3,2,1,0,single,0.5
4640,43,student,20,master,52194,4,1,18,5,2,married,0.47
4641,36,worker,93,bachelor,187318,4,2,6,4,3,married,0.48
4642,32,worker,57,bachelor,429917,2,1,11,7,1,married,0.54
4643,48,worker,41,master,410141,2,1,6,7,1,married,0.54
4644,41,entrepreneur,118,master,1408438,4,3,0,11,4,married,0.75
4645,51,worker,96,master,618498,3,1,69,9,3,married,0.3
4646,21,worker,44,bachelor,683050,2,1,15,5,0,single,0.54
4647,34,entrepreneur,92,bachelor,1526010,2,1,39,10,2,married,0.57
4648,18,worker,30,none,346942,4,3,17,4,0,single,0.49
4649,32,worker,47,master,484589,2,1,6,5,0,married,0.65
4650,32,entrepreneur,160,bachelor,1256449,6,2,11,9,2,married,0.66
4651,41,worker,73,master,503681,3,1,18,7,3,married,0.51
4652,35,worker,94,master,743089,7,3,10,5,3,married,0.48
4653,41,student,0,bachelor,15194,2,0,10,4,1,married,0.36
4654,42,worker,95,master,510035,5,3,2,6,2,single,0.62
4655,56,student,20,bachelor,141756,5,3,1,6,2,married,0.51
4656,31,worker,21,master,475308,3,1,13,5,3,single,0.57
4657,25,entrepreneur,188,bachelor,124474,3,1,8,1,1,married,0.73
4658,37,worker,93,master,505060,2,1,13,5,1,married,0.5
4659,26,worker,10,bachelor,354668,2,0,8,3,0,single,0.47
4660,49,entrepreneur,117,bachelor,171060,3,1,0,4,2,married,0.65
4661,32,worker,82,master,628151,0,0,36,7,2,married,0.52
4662,29,entrepreneur,105,master,1392735,4,2,1,9,3,married,0.65
4663,30,worker,65,master,551795,2,1,12,7,1,married,0.48
4664,42,student,6,phd,228793,3,2,9,4,1,married,0.46
4665,33,unemployed,14,bachelor,19047,7,2,2,2,0,married,0.42
4666,28,student,16,bachelor,142211,3,1,17,4,1,married,0.46
4667,51,unemployed,22,bachelor,72702,2,0,3,4,1,single,0.53
4668,26,student,2,master,127220,4,1,0,0,3,single,0.48
4669,35,worker,74,bachelor,654429,2,0,11,7,1,married,0.51
4670,41,student,9,bachelor,94906,4,2,3,6,0,married,0.47
4671,18,student,4,none,44678,0,0,1,0,0,single,0.55
4672,39,entrepreneur,35,bachelor,1434962,3,2,1,11,2,married,0.62
4673,24,worker,76,master,377271,2,1,0,5,2,married,0.57
4674,43,entrepreneur,129,bachelor,778673,3,2,3,8,2,married,0.6
4675,25,worker,60,master,347678,4,2,3,5,2,single,0.55
4676,41,worker,19,bachelor,468298,2,0,6,6,2,married,0.47
4677,46,worker,60,master,299455,1,0,6,5,1,married,0.62
4678,43,worker,20,master,650902,5,3,11,6,0,single,0.49
4679,37,worker,10,bachelor,578263,3,1,7,7,0,single,0.52
4680,32,worker,9,bachelor,444492,4,2,16,5,1,married,0.44
4681,29,student,19,bachelor,57580,3,1,20,2,1,married,0.39
4682,49,entrepreneur,64,bachelor,1432573,3,2,8,12,0,married,0.66
4683,28,entrepreneur,84,bachelor,1300622,3,1,18,10,0,married,0.63
4684,24,worker,35,bachelor,468471,2,1,46,4,1,single,0.46
4685,41,student,11,bachelor,118131,4,1,10,3,1,single,0.48
4686,27,worker,91,bachelor,441965,3,2,2,6,1,married,0.69
4687,25,worker,99,bachelor,356672,1,0,7,6,1,married,0.55
4688,20,worker,89,bachelor,410187,4,3,0,2,0,single,0.57
4689,30,student,6,phd,123703,2,1,15,3,0,single,0.47
4690,34,entrepreneur,79,bachelor,690790,4,2,0,8,1,single,0.7
4691,37,worker,97,bachelor,500632,4,3,6,5,2,married,0.56
4692,44,worker,60,bachelor,797501,0,0,26,10,2,married,0.47
4693,40,student,2,bachelor,102595,3,1,18,4,3,married,0.5
4694,33,unemployed,0,master,50627,1,0,0,3,3,single,0.58
4695,33,student,6,bachelor,128946,2,1,4,2,1,married,0.4
4696,40,entrepreneur,84,bachelor,567771,2,0,3,4,1,single,0.67
4697,47,unemployed,1,bachelor,0,2,0,0,4,3,married,0.51
4698,36,entrepreneur,181,master,880207,2,0,1,8,0,married,0.72
4699,30,unemployed,1,master,81354,4,2,8,4,0,married,0.43
4700,25,worker,82,master,166052,3,1,3,4,0,single,0.54
4701,20,student,2,bachelor,93841,3,1,0,2,2,single,0.49
4702,41,student,12,bachelor,96201,2,1,19,4,1,married,0.47
4703,40,worker,79,bachelor,330868,7,4,7,5,3,married,0.59
4704,40,student,11,bachelor,79716,3,1,12,3,3,married,0.54
4705,33,worker,95,bachelor,322257,3,1,11,5,0,married,0.55
4706,49,worker,97,master,364319,1,0,0,8,1,married,0.66
4707,30,entrepreneur,168,bachelor,672825,1,0,0,7,2,married,0.74
4708,44,worker,75,bachelor,514355,1,0,18,7,1,married,0.55
4709,34,worker,8,bachelor,477717,6,3,35,5,2,married,0.41
4710,28,unemployed,28,master,53645,2,1,8,2,0,single,0.53
4711,40,student,1,phd,235432,3,2,7,5,1,married,0.47
4712,39,entrepreneur,130,bachelor,76837,1,0,1,4,2,married,0.61
4713,38,entrepreneur,161,bachelor,1219988,4,3,8,9,1,divorsed,0.71
4714,35,student,13,bachelor,81847,3,1,0,3,0,married,0.48
4715,34,worker,32,master,699251,3,1,15,5,1,single,0.52
4716,58,worker,27,phd,764493,3,1,7,9,4,married,0.54
4717,46,entrepreneur,127,bachelor,1621728,2,1,12,12,2,married,0.79
4718,42,worker,54,bachelor,563037,2,1,6,7,1,married,0.59
4719,36,worker,88,bachelor,234220,2,1,13,6,0,divorsed,0.58
4720,45,entrepreneur,35,master,1613965,1,0,8,11,1,single,0.62
4721,40,student,3,master,116979,3,2,7,4,1,married,0.47
4722,35,entrepreneur,118,bachelor,831191,4,1,4,9,2,married,0.67
4723,31,entrepreneur,156,phd,1371455,1,0,3,8,0,married,0.77
4724,34,entrepreneur,67,bachelor,0,7,4,14,3,0,single,0.4
4725,18,entrepreneur,21,bachelor,203774,2,1,12,4,1,single,0.56
4726,37,worker,59,bachelor,198168,3,2,23,6,3,married,0.5
4727,30,unemployed,16,bachelor,47971,5,4,15,3,2,single,0.43
4728,50,worker,79,master,687007,1,0,0,7,3,married,0.62
4729,35,worker,79,master,529052,6,2,30,5,2,married,0.52
4730,23,student,5,master,202589,4,2,13,3,2,single,0.49
4731,34,unemployed,16,master,59885,1,0,4,3,0,married,0.47
4732,24,entrepreneur,138,master,1625265,3,2,10,11,0,single,0.71
4733,39,entrepreneur,109,bachelor,1271646,3,2,14,9,2,married,0.61
4734,37,student,3,master,182676,0,0,1,5,1,single,0.51
4735,44,entrepreneur,189,master,2127044,3,1,33,15,1,single,0.68
4736,27,entrepreneur,72,bachelor,950231,4,3,10,7,1,single,0.55
4737,35,worker,26,bachelor,519096,2,1,0,6,2,married,0.49
4738,21,worker,41,bachelor,440823,1,0,8,3,2,single,0.54
4739,42,worker,51,master,367590,1,0,2,7,2,married,0.6
4740,40,student,6,bachelor,139687,2,0,2,5,1,married,0.47
4741,39,worker,49,master,155799,1,0,0,5,2,married,0.57
4742,35,student,1,master,133241,0,0,5,3,1,married,0.42
4743,39,worker,23,bachelor,369381,1,0,3,7,0,married,0.49
4744,51,student,23,master,54853,4,1,18,5,1,married,0.46
4745,32,student,12,bachelor,120033,2,1,19,3,3,married,0.42
4746,36,student,12,bachelor,170915,3,1,0,3,2,married,0.58
4747,24,unemployed,24,bachelor,10594,3,2,14,1,0,single,0.44
4748,26,worker,10,master,754881,4,2,0,6,2,single,0.56
4749,35,worker,44,bachelor,534653,0,0,5,3,2,divorsed,0.59
4750,46,worker,34,master,559155,2,1,1,9,2,married,0.58
4751,32,worker,62,bachelor,429608,3,1,8,6,2,single,0.56
4752,32,unemployed,13,master,114364,4,2,31,5,1,married,0.34
4753,30,student,0,master,118505,2,1,2,3,1,single,0.38
4754,29,worker,93,master,651322,0,0,18,7,2,single,0.57
4755,37,unemployed,9,master,96416,2,1,15,4,1,married,0.39
4756,20,worker,63,bachelor,363696,3,1,14,4,2,single,0.54
4757,47,student,8,bachelor,151858,3,1,3,5,3,married,0.54
4758,28,student,9,bachelor,99608,5,3,9,3,2,single,0.36
4759,42,student,6,bachelor,71221,7,2,0,5,2,single,0.53
4760,22,unemployed,15,master,27961,3,1,6,3,0,single,0.48
4761,41,worker,65,bachelor,294737,3,1,25,5,0,married,0.45
4762,41,unemployed,27,bachelor,42622,2,1,7,3,2,married,0.52
4763,38,unemployed,11,master,83727,1,0,0,4,1,married,0.51
4764,25,worker,49,master,212155,4,3,11,3,2,married,0.46
4765,37,student,18,master,99751,3,1,20,5,0,married,0.35
4766,23,student,12,bachelor,186239,2,1,2,2,0,single,0.5
4767,32,worker,58,bachelor,283711,3,2,1,3,1,single,0.59
4768,45,worker,66,bachelor,245979,2,1,0,5,2,single,0.54
4769,42,worker,55,bachelor,171934,2,1,14,4,0,single,0.52
4770,35,worker,32,bachelor,521665,1,0,24,5,0,married,0.41
4771,25,unemployed,25,bachelor,84003,3,2,6,4,0,single,0.43
4772,41,worker,8,bachelor,213330,1,0,3,6,3,divorsed,0.48
4773,35,worker,95,bachelor,321638,2,0,25,5,1,married,0.43
4774,18,entrepreneur,50,none,661461,3,2,2,4,2,single,0.57
4775,42,student,0,bachelor,74964,2,0,5,5,2,married,0.52
4776,34,student,2,master,188023,2,0,23,3,1,married,0.44
4777,47,student,20,master,95447,1,0,44,5,3,single,0.33
4778,24,student,13,master,10514,5,4,3,2,2,single,0.44
4779,18,worker,73,none,508341,6,1,30,3,0,single,0.44
4780,37,worker,88,phd,356263,6,5,6,3,1,single,0.63
4781,37,worker,27,master,567220,3,1,10,4,1,married,0.5
4782,18,unemployed,27,none,35527,0,0,14,2,0,single,0.47
4783,25,student,5,bachelor,101001,3,0,4,3,2,married,0.5
4784,62,worker,57,bachelor,399720,3,0,17,9,2,married,0.48
4785,31,student,8,master,109350,8,2,25,4,1,married,0.34
4786,42,worker,80,master,415000,3,2,14,8,2,married,0.6
4787,28,worker,91,master,292763,4,1,1,4,2,single,0.67
4788,18,unemployed,14,none,67589,2,1,0,2,2,single,0.52
4789,33,worker,78,phd,938526,1,0,3,6,0,single,0.62
4790,32,student,10,master,103939,5,3,14,3,2,married,0.45
4791,31,worker,79,phd,702211,1,0,19,7,1,married,0.56
4792,33,student,1,bachelor,49090,2,1,5,3,1,married,0.42
4793,37,student,21,bachelor,35335,2,0,1,4,0,single,0.54
4794,33,worker,51,master,676603,3,0,13,6,2,married,0.66
4795,22,student,3,master,59177,2,1,18,3,1,single,0.37
4796,39,worker,7,bachelor,623604,3,1,1,7,1,married,0.58
4797,18,worker,10,bachelor,639757,4,2,5,5,0,single,0.55
4798,18,worker,51,none,405627,1,0,10,4,0,married,0.63
4799,42,student,14,bachelor,83354,1,0,14,6,2,single,0.38
4800,40,unemployed,18,master,39227,2,1,30,4,0,married,0.33
4801,34,worker,43,master,516130,3,1,2,5,0,married,0.56
4802,21,entrepreneur,70,none,784797,4,1,24,6,0,single,0.59
4803,27,worker,84,master,544644,2,0,18,5,0,married,0.51
4804,32,worker,77,bachelor,152993,6,2,6,2,0,married,0.5
4805,19,worker,25,bachelor,644409,2,0,8,5,0,single,0.54
4806,27,worker,81,master,742528,2,1,12,4,1,married,0.53
4807,41,student,3,bachelor,162958,1,0,22,3,0,married,0.41
4808,49,worker,58,bachelor,345826,4,2,8,6,4,married,0.51
4809,30,entrepreneur,118,master,1355200,3,2,2,10,1,single,0.65
4810,42,worker,60,phd,756926,3,2,5,8,3,divorsed,0.61
4811,18,student,21,none,42451,4,1,4,3,1,single,0.55
4812,41,worker,44,bachelor,320584,3,0,29,6,0,divorsed,0.45
4813,26,entrepreneur,132,bachelor,1908650,3,1,1,11,1,married,0.68
4814,38,entrepreneur,175,bachelor,1003231,3,2,6,7,1,married,0.74
4815,32,student,14,bachelor,20403,3,1,44,2,1,single,0.25
4816,48,entrepreneur,12,phd,313691,3,1,7,7,1,single,0.46
4817,26,worker,14,bachelor,475679,3,2,5,3,0,married,0.52
4818,41,worker,28,master,196947,4,1,10,5,3,married,0.5
4819,32,worker,57,master,655754,2,1,2,6,1,married,0.58
4820,33,entrepreneur,165,bachelor,1129011,4,3,18,8,0,married,0.59
4821,33,unemployed,7,master,96373,1,0,6,3,0,married,0.39
4822,26,unemployed,11,master,44785,3,2,5,2,2,single,0.49
4823,34,student,6,bachelor,78353,3,2,5,2,3,single,0.48
4824,34,unemployed,27,bachelor,89889,4,3,11,0,2,single,0.51
4825,37,student,17,bachelor,163204,5,2,10,5,2,married,0.43
4826,35,worker,83,bachelor,501015,2,0,7,6,2,married,0.58
4827,42,worker,63,bachelor,340125,1,0,9,6,2,married,0.48
4828,44,worker,70,phd,700744,3,1,20,8,1,married,0.53
4829,24,worker,82,bachelor,459563,4,1,16,5,0,single,0.57
4830,43,worker,84,master,452943,1,0,7,8,1,married,0.58
4831,23,unemployed,4,bachelor,107847,3,2,26,3,1,single,0.38
4832,40,student,4,phd,151426,1,0,6,5,3,married,0.56
4833,41,worker,19,master,347092,2,1,3,5,1,married,0.52
4834,18,unemployed,13,bachelor,85269,2,1,1,2,0,single,0.54
4835,35,student,13,bachelor,80579,5,2,2,5,0,married,0.47
4836,30,worker,74,bachelor,456002,3,1,11,5,2,single,0.55
4837,27,worker,80,bachelor,432646,4,3,8,4,1,single,0.52
4838,48,worker,37,master,291853,3,1,1,6,2,single,0.63
4839,28,worker,56,master,656241,2,0,6,4,1,married,0.65
4840,26,student,4,bachelor,69760,1,0,1,2,3,married,0.51
4841,35,entrepreneur,26,master,1322950,0,0,5,10,4,married,0.65
4842,41,student,20,phd,136611,1,0,2,5,2,single,0.58
4843,33,worker,76,bachelor,476452,2,1,6,6,0,married,0.67
4844,46,student,4,bachelor,120162,1,0,19,4,0,married,0.39
4845,40,worker,99,master,408357,4,2,3,6,2,married,0.58
4846,18,worker,20,none,206375,1,0,36,4,2,single,0.46
4847,29,unemployed,29,master,34480,1,0,6,1,2,married,0.51
4848,29,entrepreneur,89,master,1533585,2,0,1,10,2,married,0.73
4849,39,worker,29,bachelor,745457,2,1,10,7,1,married,0.54
4850,18,unemployed,23,none,66640,3,1,20,2,0,single,0.45
4851,60,worker,40,bachelor,428054,2,0,6,7,4,married,0.56
4852,40,worker,74,phd,815333,1,0,22,7,0,married,0.52
4853,36,worker,17,bachelor,422708,2,0,14,6,1,married,0.46
4854,46,worker,89,bachelor,497479,5,2,1,6,1,married,0.63
4855,58,entrepreneur,57,master,974586,2,0,19,11,1,married,0.56
4856,43,student,4,bachelor,134124,1,0,1,5,0,married,0.55
4857,44,worker,41,master,362698,3,0,4,7,0,married,0.59
4858,36,entrepreneur,96,bachelor,325956,3,1,26,4,1,married,0.5
4859,33,unemployed,15,bachelor,139128,5,2,3,5,0,married,0.52
4860,30,entrepreneur,78,master,1062631,2,1,0,8,3,single,0.68
4861,26,worker,98,bachelor,270365,2,0,5,4,0,married,0.61
4862,28,worker,59,master,329191,0,0,28,3,0,married,0.4
4863,21,worker,94,none,313925,3,1,5,3,2,single,0.57
4864,34,worker,96,bachelor,338964,2,1,1,5,3,married,0.58
4865,18,unemployed,3,none,22356,3,2,5,2,0,single,0.47
4866,36,unemployed,19,master,86143,2,1,43,5,2,married,0.38
4867,34,entrepreneur,33,bachelor,1122566,4,2,2,8,3,married,0.64
4868,36,student,5,bachelor,98404,3,1,24,2,0,single,0.38
4869,29,entrepreneur,110,master,2000350,7,4,1,10,1,single,0.8
4870,65,unemployed,29,bachelor,40245,3,1,1,6,1,married,0.51
4871,48,worker,70,bachelor,671107,5,2,0,8,2,married,0.6
4872,22,worker,8,bachelor,220304,4,1,1,3,1,single,0.55
4873,37,entrepreneur,99,bachelor,307040,3,2,28,5,2,married,0.46
4874,28,worker,13,bachelor,393214,3,1,17,5,1,married,0.45
4875,24,unemployed,15,bachelor,87966,2,0,4,4,0,single,0.53
4876,21,worker,44,none,344149,1,0,1,5,0,single,0.55
4877,39,entrepreneur,29,bachelor,947924,4,1,8,9,0,divorsed,0.63
4878,28,entrepreneur,116,bachelor,722594,2,1,1,7,2,single,0.72
4879,44,worker,8,master,622718,0,0,11,6,4,married,0.48
4880,44,entrepreneur,157,master,737025,2,1,21,10,3,married,0.57
4881,48,worker,85,bachelor,341505,2,1,7,7,3,married,0.55
4882,26,worker,6,master,804955,4,2,2,6,1,married,0.65
4883,39,student,20,master,102585,2,1,3,3,2,married,0.53
4884,41,worker,31,phd,662534,3,1,4,8,3,single,0.52
4885,30,entrepreneur,191,bachelor,1580465,3,1,32,11,0,single,0.76
4886,27,unemployed,15,bachelor,38912,1,0,19,2,2,married,0.53
4887,51,worker,17,bachelor,589908,3,1,7,6,2,single,0.55
4888,37,worker,43,master,527512,2,1,11,5,1,divorsed,0.43
4889,41,student,20,bachelor,19175,2,1,1,4,1,married,0.51
4890,26,worker,46,bachelor,327650,2,1,2,5,1,married,0.58
4891,22,unemployed,20,bachelor,0,1,0,8,2,1,single,0.58
4892,29,worker,18,bachelor,573717,3,2,1,5,2,married,0.57
4893,33,worker,81,bachelor,550054,3,2,0,3,1,married,0.62
4894,24,worker,18,bachelor,448069,5,1,1,6,1,single,0.57
4895,34,student,17,bachelor,80493,0,0,1,3,2,married,0.6
4896,18,entrepreneur,158,bachelor,785951,4,2,13,5,0,single,0.63
4897,23,worker,24,master,664557,2,1,18,3,1,single,0.52
4898,41,worker,75,master,347097,6,2,16,5,3,married,0.53
4899,41,entrepreneur,59,master,1296272,1,0,47,12,2,single,0.43
4900,31,entrepreneur,82,bachelor,1033976,3,1,21,7,2,married,0.52
4901,24,entrepreneur,167,bachelor,1164481,1,0,5,9,0,single,0.77
4902,24,unemployed,22,bachelor,28696,2,1,5,1,0,single,0.48
4903,31,unemployed,27,bachelor,29103,2,1,3,3,1,single,0.46
4904,41,worker,24,master,177681,4,2,2,5,2,married,0.52
4905,44,student,15,bachelor,37382,5,3,15,3,0,married,0.46
4906,30,worker,86,bachelor,478506,3,2,10,6,1,married,0.53
4907,23,entrepreneur,97,bachelor,676368,1,0,1,5,2,single,0.62
4908,37,student,18,bachelor,31961,5,2,12,4,3,married,0.37
4909,26,student,15,master,253464,4,2,2,3,0,married,0.51
4910,29,student,15,bachelor,59701,7,2,5,3,0,married,0.52
4911,48,entrepreneur,30,bachelor,1423674,2,1,22,11,2,married,0.51
4912,43,worker,52,master,908748,3,1,0,7,5,married,0.62
4913,36,worker,94,bachelor,460581,6,3,4,5,3,married,0.52
4914,22,student,15,bachelor,98046,5,1,0,4,2,single,0.55
4915,37,entrepreneur,159,bachelor,989742,5,3,5,8,1,single,0.64
4916,45,worker,24,bachelor,416040,1,0,11,6,2,married,0.47
4917,31,worker,47,bachelor,386078,2,1,0,3,2,married,0.62
4918,48,worker,82,master,145135,5,4,10,8,2,married,0.54
4919,47,worker,81,bachelor,194708,2,1,10,3,0,married,0.63
4920,51,worker,54,bachelor,406234,2,0,23,7,0,married,0.62
4921,38,worker,20,master,467349,2,1,5,5,2,married,0.48
4922,40,worker,65,bachelor,219688,1,0,1,4,0,married,0.65
4923,49,entrepreneur,79,phd,1692980,5,1,11,12,2,married,0.54
4924,39,student,14,bachelor,108047,2,0,4,4,1,married,0.48
4925,29,student,16,master,122235,1,0,1,2,0,married,0.48
4926,30,entrepreneur,166,master,958365,6,4,9,6,0,married,0.65
4927,37,entrepreneur,86,master,738436,5,2,1,4,1,married,0.64
4928,22,student,22,bachelor,86549,4,1,1,1,2,single,0.46
4929,33,student,22,bachelor,176361,2,0,13,4,2,married,0.5
4930,45,entrepreneur,26,bachelor,1474210,2,0,11,13,2,married,0.64
4931,18,entrepreneur,191,bachelor,975544,2,1,9,5,0,single,0.81
4932,50,worker,36,bachelor,242508,2,0,15,6,2,married,0.47
4933,46,worker,95,phd,969250,5,2,1,9,2,divorsed,0.67
4934,30,student,6,bachelor,53665,4,2,0,2,0,single,0.49
4935,40,worker,18,bachelor,171275,4,3,48,4,2,divorsed,0.31
4936,35,student,21,bachelor,62445,2,1,7,2,1,divorsed,0.38
4937,47,worker,18,master,625455,6,4,34,6,2,single,0.44
4938,44,student,19,master,123499,3,2,9,4,0,married,0.4
4939,20,worker,25,none,290007,4,3,12,3,0,single,0.44
4940,40,worker,15,phd,888600,3,1,3,7,2,married,0.58
4941,32,worker,57,bachelor,284244,2,0,20,4,1,single,0.56
4942,35,student,4,master,138759,4,1,4,3,1,married,0.48
4943,27,worker,57,master,672836,3,1,21,6,0,married,0.49
4944,52,entrepreneur,137,bachelor,261183,4,2,3,7,3,married,0.66
4945,45,worker,32,bachelor,699850,3,2,8,8,1,married,0.63
4946,27,entrepreneur,173,bachelor,1016391,4,3,15,5,0,single,0.65
4947,21,worker,67,none,419520,3,2,15,3,1,married,0.47
4948,31,worker,21,master,543985,3,2,15,5,0,married,0.41
4949,39,worker,64,phd,720969,6,3,55,7,2,married,0.28
4950,37,unemployed,20,master,75604,5,2,31,3,2,married,0.38
4951,47,student,15,master,125489,4,1,2,5,0,married,0.49
4952,42,student,16,bachelor,51022,2,1,4,4,3,married,0.53
4953,44,worker,84,bachelor,530952,8,6,7,7,0,married,0.51
4954,38,unemployed,12,master,97857,2,0,12,3,2,married,0.37
