user_product_id,user_id,product_id,start_date,end_date,status,balance,monthly_payment,payment_progress,last_payment_date
15208,4079,201,2020-11-18,2030-09-27,Completed,19165951,102491.72,1.0,2022-10-17
15209,4080,206,2023-11-27,2025-05-20,Active,701983,24069.58,0.84,2026-02-26
15210,4080,208,2021-06-24,2031-05-03,Completed,4155331,346277.58,1.0,2022-11-23
15211,4080,203,2023-08-16,2024-08-10,Completed,17510973,1346997.92,1.0,2025-03-05
15212,4081,203,2020-10-19,2021-10-14,Completed,6975773,240543.9,1.0,2023-03-20
15213,4081,207,2021-04-26,2022-04-21,Active,37298,1000.0,0.66,2022-07-07
15214,4081,202,2022-02-13,2027-01-18,Completed,7640589,138919.8,1.0,2024-05-15
15215,4082,208,2024-01-03,2026-12-18,Completed,2485330,248533.0,1.0,2026-04-08
15216,4082,208,2020-08-02,2021-01-29,Active,2675908,243264.36,0.89,2021-05-09
15217,4082,202,2021-06-30,2024-06-14,Active,5025030,100500.6,0.14,2022-11-18
15218,4083,207,2021-06-14,2022-06-09,Active,207012,2260.64,0.39,2023-11-01
15219,4083,208,2023-08-02,2024-07-27,Completed,4397726,628246.57,1.0,2025-03-16
15220,4083,203,2022-09-05,2023-08-31,Active,19761527,859196.83,0.36,2023-01-13
15221,4084,208,2022-07-02,2023-12-24,Active,1911468,318578.0,0.7,2024-03-30
15222,4084,208,2022-09-29,2023-09-24,Completed,2466916,308364.5,1.0,2025-03-10
15223,4085,205,2024-05-23,2025-11-14,Active,725855,65986.82,0.45,2026-07-28
15224,4085,208,2020-05-17,2025-04-21,Active,3976687,568098.14,0.12,2021-09-28
15225,4085,202,2023-10-24,2026-10-08,Completed,6485608,202675.25,1.0,2024-12-04
15226,4086,201,2023-12-07,2025-05-30,Completed,6162382,42499.19,1.0,2025-02-13
15227,4086,205,2024-05-01,2034-03-10,Completed,554954,32644.35,1.0,2026-10-10
15228,4086,203,2023-12-10,2025-11-29,Completed,18455557,709829.12,1.0,2024-02-22
15229,4087,205,2021-11-02,2023-04-26,Completed,1211816,86558.29,1.0,2023-08-04
15230,4087,208,2020-04-06,2023-03-22,Active,1927782,321297.0,0.71,2021-12-14
15231,4087,202,2020-10-12,2030-08-21,Active,1853236,57913.62,0.47,2023-01-17
15232,4088,205,2021-10-09,2022-10-04,Completed,515181,32198.81,1.0,2024-03-22
15233,4089,201,2021-04-12,2022-04-07,Active,27216591,272165.91,0.61,2023-02-02
15234,4089,201,2024-02-13,2024-08-11,Completed,44530993,193613.01,1.0,2024-04-28
15235,4089,207,2021-02-02,2026-01-07,Completed,201566,3968.42,1.0,2023-06-19
15236,4090,206,2024-10-30,2034-09-08,Active,1956561,36967.15,0.68,2025-01-08
15237,4090,202,2021-11-17,2022-05-16,Completed,5528835,178349.52,1.0,2022-03-23
15238,4091,206,2020-12-13,2021-06-11,Completed,513467,16324.25,1.0,2022-10-07
15239,4091,208,2024-03-01,2026-02-19,Completed,1714394,244913.43,1.0,2026-03-01
15240,4091,207,2023-05-14,2026-04-28,Active,486699,11129.63,0.81,2023-12-16
15241,4092,207,2023-05-16,2024-05-10,Active,267019,5920.43,0.93,2024-04-14
15242,4092,204,2023-07-05,2025-06-24,Active,469875,46987.5,0.15,2023-08-10
15243,4093,202,2020-05-20,2021-05-15,Active,1508206,27929.74,0.9,2022-06-23
15244,4094,205,2021-07-25,2023-01-16,Active,663352,36852.89,0.82,2022-03-28
15245,4094,208,2024-08-12,2026-02-03,Completed,2856801,408114.43,1.0,2026-03-28
15246,4094,201,2024-02-21,2027-02-05,Completed,12074701,74998.14,1.0,2026-03-08
15247,4095,201,2024-12-18,2029-11-22,Completed,17813320,204750.8,1.0,2027-03-20
15248,4095,203,2021-09-30,2022-03-29,Completed,7916604,282735.86,1.0,2022-06-07
15249,4096,203,2023-10-13,2026-09-27,Completed,1734689,144557.42,1.0,2025-05-23
15250,4096,206,2024-03-07,2024-09-03,Completed,254515,8425.65,1.0,2024-10-19
15251,4096,205,2020-11-06,2021-11-01,Completed,1133497,75566.47,1.0,2022-08-11
15252,4097,201,2023-03-25,2024-03-19,Completed,19953130,170539.57,1.0,2023-11-03
15253,4097,201,2020-11-02,2021-05-01,Active,7392047,32000.2,0.39,2023-01-11
15254,4098,203,2020-09-28,2021-09-23,Active,19998548,1333236.53,0.85,2022-04-30
15255,4098,206,2024-07-05,2027-06-20,Active,1983755,44257.27,0.18,2024-12-26
15256,4099,208,2023-05-10,2023-11-06,Completed,2568563,256856.3,1.0,2025-04-08
15257,4099,207,2024-06-07,2034-04-16,Completed,24092,1000.0,1.0,2025-11-10
15258,4099,205,2021-07-09,2022-12-31,Active,1463340,81296.67,0.28,2022-02-05
15259,4100,201,2021-01-23,2022-01-18,Completed,49628841,224564.89,1.0,2023-03-11
15260,4100,201,2024-05-20,2024-11-16,Active,16134165,227241.76,0.44,2026-09-17
15261,4101,208,2020-09-01,2021-02-28,Active,1446267,131478.82,0.66,2022-10-07
15262,4102,207,2023-06-18,2023-12-15,Completed,273916,3453.33,1.0,2024-06-01
15263,4103,202,2024-05-06,2025-05-01,Completed,7950015,265000.5,1.0,2025-09-16
15264,4104,205,2023-07-19,2033-05-27,Active,784594,65382.83,0.68,2024-01-17
15265,4104,207,2020-04-15,2030-02-22,Completed,482187,6700.94,1.0,2021-02-25
15266,4104,207,2022-06-03,2027-05-08,Completed,7015,1000.0,1.0,2023-05-01
15267,4105,205,2023-01-19,2025-01-08,Completed,394221,35838.27,1.0,2023-06-18
15268,4105,201,2022-12-28,2027-12-02,Completed,26350632,118696.54,1.0,2023-05-10
15269,4106,206,2022-04-03,2027-03-08,Active,1100520,32197.18,0.28,2022-09-16
15270,4106,205,2020-12-13,2021-12-08,Active,221458,12303.22,0.79,2021-05-11
15271,4107,201,2021-01-08,2022-07-02,Completed,41862583,236511.77,1.0,2021-07-31
15272,4107,202,2021-06-10,2026-05-15,Completed,9474154,172257.35,1.0,2022-04-01
15273,4108,206,2021-08-17,2024-08-01,Completed,1992332,59645.72,1.0,2021-11-01
15274,4108,202,2021-02-11,2026-01-16,Completed,8992622,310090.41,1.0,2021-06-02
15275,4109,203,2022-10-25,2024-10-14,Active,17558024,474541.19,0.41,2022-12-01
15276,4109,207,2024-11-09,2029-10-14,Active,111545,3279.81,0.92,2027-02-20
15277,4109,201,2020-03-31,2025-03-05,Completed,41081932,172613.16,1.0,2020-05-07
15278,4110,208,2020-05-08,2030-03-17,Active,576859,96143.17,0.4,2022-01-30
15279,4110,205,2024-02-24,2029-01-28,Completed,1398875,116572.92,1.0,2024-10-20
15280,4111,201,2024-01-09,2025-01-03,Active,23316934,382244.82,0.81,2026-05-21
15281,4112,208,2024-10-29,2029-10-03,Active,4153223,415322.3,0.4,2027-03-11
15282,4112,203,2022-08-06,2024-01-28,Active,17135236,778874.36,0.29,2024-05-17
15283,4112,207,2020-06-25,2021-06-20,Completed,146276,3535.39,1.0,2020-11-10
15284,4113,206,2024-06-15,2025-06-10,Active,361153,10236.03,0.55,2025-07-12
15285,4113,207,2021-04-18,2022-10-10,Completed,479488,7540.36,1.0,2022-02-02
15286,4114,203,2024-07-07,2026-06-27,Completed,13834763,728145.42,1.0,2025-06-10
15287,4115,204,2020-10-14,2022-10-04,Active,179176,8532.19,0.73,2021-06-20
15288,4116,206,2020-02-21,2025-01-25,Active,280375,12506.42,0.97,2022-01-15
15289,4117,206,2024-02-15,2026-02-04,Completed,543349,8506.68,1.0,2026-04-27
15290,4117,201,2023-09-01,2025-08-21,Completed,31887613,201820.34,1.0,2025-01-29
15291,4118,207,2022-03-26,2022-09-22,Active,383078,4374.72,0.23,2022-06-05
15292,4118,204,2021-02-01,2024-01-17,Completed,200346,22260.67,1.0,2021-09-08
15293,4119,201,2024-08-28,2027-08-13,Active,37160297,207599.42,0.63,2026-05-28
15294,4119,205,2022-02-03,2023-07-28,Completed,637500,45535.71,1.0,2022-09-24
15295,4119,204,2020-04-27,2023-04-12,Completed,1554183,74008.71,1.0,2021-02-25
15296,4120,202,2022-07-25,2024-01-16,Completed,3599247,64272.27,1.0,2022-12-17
15297,4120,207,2023-04-09,2028-03-13,Active,32974,1000.0,0.79,2023-07-21
15298,4121,207,2021-03-05,2021-09-01,Active,127662,1877.07,0.26,2022-05-24
15299,4121,208,2024-08-21,2026-02-12,Completed,2894273,361784.12,1.0,2025-02-14
15300,4122,208,2024-10-15,2025-04-13,Active,2422861,220260.09,0.68,2026-04-02
15301,4122,201,2024-05-18,2026-05-08,Completed,36868013,198215.12,1.0,2025-04-19
15302,4122,207,2021-09-17,2022-03-16,Completed,290199,7331.9,1.0,2023-11-23
15303,4123,204,2023-02-09,2026-01-24,Completed,1698720,169872.0,1.0,2024-07-31
15304,4123,205,2020-05-21,2022-05-11,Completed,1185076,107734.18,1.0,2021-01-17
15305,4124,205,2022-02-24,2025-02-08,Completed,244802,30600.25,1.0,2023-08-22
15306,4124,201,2021-07-24,2026-06-28,Active,36660344,176251.65,0.38,2022-08-01
15307,4124,203,2020-06-04,2021-05-30,Completed,7891394,219205.39,1.0,2021-08-13
15308,4125,205,2021-05-09,2031-03-18,Completed,1390094,86880.88,1.0,2022-07-18
15309,4125,205,2022-07-24,2023-07-19,Active,875095,145849.17,0.27,2024-05-12
15310,4126,202,2023-05-15,2026-04-29,Completed,7159040,162705.45,1.0,2025-10-28
15311,4127,205,2020-04-03,2021-03-29,Active,1392248,87015.5,0.97,2020-10-20
15312,4128,202,2024-09-24,2026-09-14,Completed,3779764,151190.56,1.0,2025-05-31
15313,4129,208,2024-08-07,2026-01-29,Completed,3513681,292806.75,1.0,2025-02-13
15314,4129,203,2020-05-05,2021-10-27,Active,5559110,241700.43,0.33,2021-08-24
15315,4129,204,2022-06-01,2023-11-23,Active,192056,8002.33,0.31,2023-08-02
15316,4130,201,2024-08-12,2034-06-21,Active,44392236,275728.17,0.8,2026-07-10
15317,4130,207,2020-07-17,2021-07-12,Active,457298,5118.62,0.24,2021-08-19
15318,4131,201,2024-07-28,2025-01-24,Active,8292601,107696.12,0.83,2025-03-15
15319,4131,206,2024-12-03,2026-11-23,Completed,1241372,55270.0,1.0,2025-12-24
15320,4132,208,2020-03-28,2021-03-23,Completed,2076338,259542.25,1.0,2020-08-23
15321,4132,208,2021-04-16,2022-10-08,Active,1443772,160419.11,0.72,2023-09-20
15322,4133,205,2024-08-15,2025-08-10,Completed,195175,13941.07,1.0,2026-06-29
15323,4133,206,2024-10-28,2034-09-06,Completed,622430,11553.22,1.0,2026-06-10
15324,4134,207,2020-02-21,2022-02-10,Completed,67827,1756.26,1.0,2021-04-05
15325,4134,202,2022-05-15,2025-04-29,Completed,9029931,220242.22,1.0,2024-01-20
15326,4135,208,2022-08-22,2032-06-30,Active,3230093,323009.3,0.71,2025-01-11
15327,4135,205,2021-02-13,2021-08-12,Completed,860940,107617.5,1.0,2022-05-03
15328,4136,207,2023-04-02,2033-02-08,Completed,491343,6199.39,1.0,2024-01-09
15329,4137,208,2022-09-30,2032-08-08,Active,1562981,156298.1,0.88,2023-08-10
15330,4137,207,2020-02-23,2030-01-01,Active,343530,4146.17,0.21,2022-08-02
15331,4138,204,2024-06-25,2029-05-30,Active,1639901,136658.42,0.65,2024-11-14
15332,4138,203,2022-10-18,2024-04-10,Completed,11053888,442155.52,1.0,2023-10-26
15333,4138,205,2022-07-16,2023-01-12,Completed,858003,107250.38,1.0,2023-10-14
15334,4139,206,2021-12-31,2031-11-09,Active,67798,1309.23,0.27,2022-10-18
15335,4140,201,2024-03-27,2024-09-23,Active,12319177,73767.53,0.89,2025-02-23
15336,4140,203,2020-03-05,2020-09-01,Active,18742626,435875.02,0.18,2022-03-29
15337,4141,203,2020-05-29,2021-11-20,Active,3989477,117337.56,0.45,2020-07-29
15338,4141,205,2021-10-25,2023-04-18,Active,562139,35133.69,0.91,2023-10-09
15339,4141,208,2022-02-13,2023-08-07,Completed,2401379,343054.14,1.0,2024-08-01
15340,4142,203,2024-12-04,2026-05-28,Active,14714635,980975.67,0.29,2027-05-14
15341,4143,201,2023-04-26,2033-03-04,Completed,9561558,90203.38,1.0,2024-06-28
15342,4143,207,2020-10-08,2021-04-06,Completed,437891,4759.98,1.0,2022-11-30
15343,4144,204,2024-06-16,2034-04-25,Active,1907108,173373.45,0.6,2025-11-28
15344,4145,205,2021-01-14,2023-01-04,Active,647056,58823.27,0.47,2023-01-09
15345,4145,202,2021-02-27,2023-02-17,Completed,2911093,85620.38,1.0,2022-06-10
15346,4145,202,2021-08-13,2024-07-28,Completed,5178675,167054.03,1.0,2022-08-30
15347,4146,204,2024-09-12,2029-08-17,Completed,436110,19823.18,1.0,2026-07-30
15348,4147,202,2020-09-06,2022-08-27,Active,4647289,108076.49,0.4,2023-02-02
15349,4148,207,2023-01-02,2024-12-22,Completed,297586,5970.52,1.0,2023-12-14
15350,4149,207,2020-03-06,2030-01-13,Active,486903,8297.92,0.53,2020-04-06
15351,4149,208,2021-05-13,2022-05-08,Completed,3119302,445614.57,1.0,2022-10-24
15352,4149,203,2020-03-20,2020-09-16,Active,6067969,178469.68,0.24,2022-03-02
15353,4150,204,2023-12-18,2033-10-26,Active,912895,57055.94,0.52,2024-09-18
15354,4150,204,2024-10-23,2034-09-01,Completed,1342741,223790.17,1.0,2026-02-17
15355,4151,203,2024-01-28,2029-01-01,Active,10441146,614185.06,0.81,2025-09-10
15356,4151,203,2023-10-29,2024-04-26,Active,11618151,242044.81,0.88,2024-08-08
15357,4151,201,2021-07-04,2024-06-18,Active,6027516,39654.71,0.57,2023-05-04
15358,4152,206,2021-02-22,2026-01-27,Completed,373959,14894.82,1.0,2021-09-08
15359,4152,207,2020-06-27,2023-06-12,Active,105255,2722.69,0.11,2022-09-13
15360,4153,208,2024-05-09,2026-04-29,Active,3115769,259647.42,0.66,2026-06-16
15361,4154,206,2024-02-03,2033-12-12,Completed,1910878,39551.07,1.0,2025-03-26
15362,4154,203,2020-03-10,2021-03-05,Active,1214435,28242.67,0.29,2021-01-22
15363,4154,207,2024-11-23,2025-11-18,Active,485123,7730.84,0.73,2027-02-17
15364,4155,203,2021-10-21,2026-09-25,Active,2629085,138372.89,0.89,2024-04-07
15365,4156,202,2024-02-01,2033-12-10,Completed,2832910,91384.19,1.0,2025-08-02
15366,4156,207,2022-06-28,2024-06-17,Completed,183557,5074.61,1.0,2023-07-19
15367,4156,206,2022-10-15,2024-10-04,Active,1165491,28406.99,0.61,2023-12-15
15368,4157,208,2023-07-14,2025-07-03,Completed,2010861,167571.75,1.0,2024-06-01
15369,4157,203,2024-06-05,2034-04-14,Completed,15203893,691086.05,1.0,2026-11-13
15370,4157,204,2022-05-14,2032-03-22,Completed,269878,33734.75,1.0,2024-05-28
15371,4158,206,2021-04-17,2026-03-22,Completed,578550,21443.92,1.0,2021-06-20
15372,4158,207,2024-08-19,2026-02-10,Completed,14223,1000.0,1.0,2025-02-17
15373,4158,201,2021-12-15,2031-10-24,Completed,49811129,395326.42,1.0,2023-01-29
15374,4159,202,2020-06-18,2025-05-23,Completed,2337208,93488.32,1.0,2021-03-16
15375,4159,203,2023-05-30,2033-04-07,Active,1952559,55787.4,0.38,2025-10-16
15376,4159,207,2020-12-19,2030-10-28,Active,206824,2110.72,0.82,2022-12-28
15377,4160,202,2021-02-14,2022-08-08,Completed,4499595,95736.06,1.0,2023-03-22
15378,4160,208,2023-11-10,2024-05-08,Completed,2380903,340129.0,1.0,2025-09-05
15379,4161,207,2021-06-18,2031-04-27,Active,233601,4756.04,0.45,2023-04-19
15380,4161,203,2024-11-15,2025-11-10,Active,6375210,425014.0,0.9,2025-04-24
15381,4162,207,2023-07-25,2025-01-15,Completed,50621,1413.63,1.0,2025-10-09
15382,4163,206,2021-07-18,2022-07-13,Active,1331188,18965.17,0.42,2022-12-13
15383,4164,202,2020-08-27,2030-07-06,Active,9252273,370090.92,0.36,2021-10-24
15384,4165,207,2024-05-28,2027-05-13,Completed,5467,1000.0,1.0,2025-06-04
15385,4166,202,2020-10-24,2021-04-22,Completed,8536765,149767.81,1.0,2021-08-22
15386,4166,205,2024-02-02,2025-07-26,Active,507056,29826.82,0.2,2026-07-06
15387,4167,201,2022-01-23,2024-01-13,Completed,17045192,78549.27,1.0,2023-06-21
15388,4168,201,2021-01-16,2030-11-25,Active,15100442,114397.29,0.58,2021-05-01
15389,4168,206,2020-12-25,2022-12-15,Active,1625410,34818.19,0.54,2023-04-15
15390,4169,206,2022-11-20,2023-05-19,Completed,59171,1730.56,1.0,2024-05-26
15391,4170,202,2023-06-07,2033-04-15,Completed,8340012,269032.65,1.0,2024-09-28
15392,4170,201,2021-09-17,2023-03-11,Active,25373434,128148.66,0.31,2022-05-09
15393,4170,205,2024-03-08,2034-01-15,Completed,1129375,75291.67,1.0,2024-10-24
15394,4171,205,2024-01-27,2024-07-25,Active,611187,76398.38,0.72,2025-09-15
15395,4171,207,2022-12-02,2023-05-31,Active,210213,4541.63,0.86,2023-08-30
15396,4171,206,2022-06-13,2027-05-18,Active,1566107,62064.03,0.39,2023-10-09
15397,4172,203,2023-04-13,2025-04-02,Active,8522041,185261.76,0.44,2025-04-24
15398,4172,206,2022-04-07,2025-03-22,Active,658229,16138.17,0.51,2022-11-28
15399,4173,205,2021-04-13,2022-04-08,Active,284837,40691.0,0.77,2023-03-18
15400,4173,205,2024-09-10,2026-08-31,Completed,1256910,69828.33,1.0,2025-04-13
15401,4173,204,2020-03-05,2025-02-07,Active,445039,18543.29,0.11,2022-02-13
15402,4174,203,2021-02-27,2023-02-17,Completed,6976789,367199.42,1.0,2022-02-20
15403,4174,201,2022-12-26,2023-12-21,Completed,25886824,278352.95,1.0,2023-03-05
15404,4175,202,2020-03-19,2020-09-15,Active,1735347,51039.62,0.79,2022-01-08
15405,4175,206,2024-03-31,2024-09-27,Active,1315781,26374.84,0.84,2026-05-02
15406,4176,205,2024-04-26,2029-03-31,Active,1406989,140698.9,0.44,2026-04-06
15407,4177,202,2020-11-23,2023-11-08,Completed,7850020,301923.85,1.0,2022-05-16
15408,4177,207,2022-06-06,2025-05-21,Active,45928,1000.0,0.33,2024-08-20
15409,4178,205,2021-10-01,2031-08-10,Active,1176358,90489.08,0.6,2022-08-03
15410,4178,205,2023-03-30,2024-03-24,Completed,782137,46008.06,1.0,2025-05-29
15411,4178,201,2020-01-02,2022-12-17,Completed,49199345,378456.5,1.0,2021-05-31
15412,4179,206,2020-04-02,2023-03-18,Completed,995571,38631.47,1.0,2022-09-15
15413,4179,201,2023-07-05,2028-06-08,Completed,15607029,84820.81,1.0,2025-07-20
15414,4179,204,2023-07-08,2033-05-16,Completed,1564614,120354.92,1.0,2024-10-04
15415,4180,206,2023-11-21,2025-05-14,Completed,708552,22734.02,1.0,2025-03-10
15416,4181,208,2023-02-08,2024-02-03,Active,3823017,546145.29,0.3,2025-02-22
15417,4182,201,2022-04-23,2023-04-18,Completed,13614471,72417.4,1.0,2022-08-12
15418,4183,205,2024-03-07,2034-01-14,Completed,377037,29002.85,1.0,2024-12-30
15419,4184,205,2021-11-15,2024-10-30,Active,1125140,70321.25,0.32,2022-07-22
15420,4184,208,2024-03-24,2029-02-26,Active,1443528,206218.29,0.24,2025-07-25
15421,4185,205,2022-03-09,2025-02-21,Active,1019109,84925.75,0.67,2022-12-14
15422,4186,208,2023-02-22,2032-12-31,Completed,1106883,138360.38,1.0,2025-04-04
15423,4187,202,2020-12-16,2022-12-06,Completed,5354387,140904.92,1.0,2023-01-06
15424,4188,206,2022-12-11,2027-11-15,Active,184133,4890.51,0.8,2023-06-27
15425,4189,203,2024-10-31,2025-10-26,Active,11981715,399390.5,0.92,2025-02-17
15426,4189,208,2024-07-10,2025-01-06,Active,3117011,259750.92,0.31,2026-11-04
15427,4190,203,2021-04-13,2021-10-10,Completed,12716793,363336.94,1.0,2022-04-13
15428,4191,207,2022-03-24,2023-09-15,Active,324813,9295.53,0.71,2023-11-05
15429,4191,205,2021-02-12,2022-08-06,Completed,1092613,99328.45,1.0,2021-06-18
15430,4191,207,2023-12-08,2028-11-11,Completed,239944,3356.93,1.0,2026-03-05
15431,4192,208,2024-12-24,2027-12-09,Active,543849,67981.12,0.69,2026-04-05
15432,4192,205,2021-08-07,2026-07-12,Completed,330915,20682.19,1.0,2023-02-10
15433,4192,208,2023-09-29,2028-09-02,Active,1571319,142847.18,0.83,2024-01-26
15434,4193,201,2024-03-18,2027-03-03,Active,22698021,162128.72,0.78,2025-06-15
15435,4193,202,2023-01-06,2024-01-01,Active,2500523,71443.51,0.83,2024-03-17
15436,4194,206,2022-11-11,2025-10-26,Active,78336,2510.67,0.67,2023-04-02
15437,4195,203,2024-05-25,2027-05-10,Completed,14591398,810633.22,1.0,2024-08-22
15438,4195,203,2021-02-05,2021-08-04,Active,14721669,613402.88,0.52,2022-07-15
15439,4196,203,2023-05-08,2028-04-11,Active,9081821,283806.91,0.41,2025-05-05
15440,4197,208,2024-09-05,2025-03-04,Completed,3777936,377793.6,1.0,2025-01-29
15441,4197,203,2023-07-08,2033-05-16,Completed,6339727,218611.28,1.0,2025-03-15
15442,4198,204,2022-10-01,2027-09-05,Active,1607850,114846.43,0.83,2023-07-11
15443,4199,205,2020-12-14,2025-11-18,Completed,1329035,73835.28,1.0,2021-03-26
15444,4199,202,2023-11-11,2024-11-05,Completed,1144124,22433.8,1.0,2025-09-10
15445,4199,208,2020-08-20,2030-06-29,Active,1571735,142885.0,0.42,2020-12-30
15446,4200,204,2020-04-24,2025-03-29,Active,479596,20852.0,0.88,2022-06-13
15447,4200,208,2020-05-29,2023-05-14,Completed,3311555,275962.92,1.0,2020-06-28
15448,4200,208,2022-04-16,2023-04-11,Completed,1708156,213519.5,1.0,2023-07-05
15449,4201,205,2020-10-03,2021-04-01,Active,1450528,85325.18,0.96,2022-12-03
15450,4202,204,2023-01-08,2027-12-13,Active,1644426,78306.0,0.88,2024-12-01
15451,4202,201,2024-04-30,2029-04-04,Completed,47088882,236627.55,1.0,2026-01-28
15452,4202,203,2021-02-02,2022-07-27,Completed,12757295,1063107.92,1.0,2023-07-18
15453,4203,206,2022-01-20,2023-01-15,Active,1061915,36842.28,0.94,2022-12-26
15454,4203,204,2020-02-27,2025-01-31,Completed,304819,23447.62,1.0,2020-12-14
15455,4204,206,2023-08-17,2024-02-13,Completed,639837,9918.46,1.0,2024-10-26
15456,4204,208,2023-07-28,2028-07-01,Completed,3948430,394843.0,1.0,2025-02-07
15457,4204,206,2023-08-03,2028-07-07,Active,555987,15037.57,0.4,2024-09-04
15458,4205,207,2023-05-24,2024-11-14,Completed,310601,4855.45,1.0,2024-06-17
15459,4205,206,2021-03-19,2031-01-26,Completed,60932,611.72,1.0,2023-05-28
15460,4206,202,2020-01-30,2023-01-14,Completed,1381514,27630.28,1.0,2021-12-09
15461,4206,207,2021-11-02,2023-10-23,Completed,93571,1000.0,1.0,2024-03-30
15462,4207,203,2024-05-23,2027-05-08,Completed,15647324,325985.92,1.0,2026-09-26
15463,4208,208,2022-06-01,2023-11-23,Active,3358758,479822.57,0.93,2023-02-08
15464,4208,207,2024-02-29,2034-01-07,Active,153763,4301.96,0.29,2025-05-06
15465,4209,203,2021-08-13,2031-06-22,Completed,15616756,371827.52,1.0,2022-10-11
15466,4209,203,2020-07-16,2021-01-12,Completed,8175386,227094.06,1.0,2021-06-21
15467,4209,208,2024-11-19,2027-11-04,Active,4393361,627623.0,0.45,2025-07-31
15468,4210,202,2024-12-06,2025-06-04,Completed,2506023,44750.41,1.0,2026-03-13
15469,4211,204,2024-03-26,2034-02-02,Completed,1594349,122642.23,1.0,2025-02-04
15470,4211,202,2022-09-15,2023-03-14,Completed,6411166,156369.9,1.0,2023-01-03
15471,4211,205,2020-10-21,2022-10-11,Active,665535,41595.94,0.35,2021-07-10
15472,4212,205,2022-08-02,2024-01-24,Active,454546,41322.36,0.62,2024-11-11
15473,4212,204,2021-07-06,2022-12-28,Completed,339703,17879.11,1.0,2022-08-07
15474,4213,205,2020-03-17,2023-03-02,Active,320413,17800.72,0.49,2021-06-06
15475,4214,205,2024-01-02,2025-12-22,Active,406729,36975.36,0.82,2025-08-23
15476,4214,201,2024-03-08,2025-03-03,Active,21737878,141155.05,0.24,2025-05-11
