transaction_id,user_id,date,category,subcategory,amount,necessity_level,emotion_type,payment_type,product_id
10120,57,2025-09-19,Personal needs,Consumer loan payment,2143869.62,4,Planned,Card,204.0
10121,57,2024-02-02,Healthcare,Insurance payment,1135566.74,5,Rational,Card,208.0
10122,57,2024-02-21,Business,Business credit payment,293766.8,4,Rational,Transfer,203.0
10123,57,2023-06-03,Deposit,Account top-up,715333.31,3,Rational,Cash,206.0
10124,57,2024-06-19,Personal needs,Consumer loan payment,2717331.3,5,Rational,Cash,204.0
10125,57,2023-11-09,Charity,Zakat payment,84392.78,4,Routine,Transfer,
10126,57,2024-06-27,Personal needs,Consumer loan payment,152552.51,4,Routine,Transfer,204.0
10127,57,2023-11-17,Healthcare,Insurance payment,930452.97,3,Routine,Transfer,208.0
10128,57,2023-01-20,Business,Business credit payment,4958598.07,3,Routine,Card,203.0
10129,57,2025-03-25,Business,Business credit payment,1651723.55,4,Routine,Cash,203.0
10130,57,2024-06-26,Business,Business credit payment,4793197.69,3,Planned,Card,203.0
10131,57,2025-08-22,Personal needs,Consumer loan payment,803607.5,4,Rational,Card,204.0
10132,57,2023-11-29,Personal needs,Consumer loan payment,280288.69,3,Planned,Cash,204.0
10133,57,2024-06-09,Business,Business credit payment,142785.48,4,Planned,Transfer,203.0
10134,57,2025-08-18,Personal needs,Consumer loan payment,2964117.7,3,Planned,Cash,204.0
10135,57,2024-05-08,Personal needs,Consumer loan payment,2906926.27,3,Rational,Card,204.0
10136,57,2023-01-14,Charity,Zakat payment,101711.37,4,Planned,Transfer,
10137,57,2024-09-19,Business,Business credit payment,905550.51,3,Routine,Transfer,203.0
10138,57,2025-08-23,Charity,Zakat payment,173191.95,5,Planned,Card,
10139,57,2025-02-04,Charity,Zakat payment,166378.45,3,Rational,Transfer,
10140,57,2024-08-25,Education,Student loan payment,1634312.83,4,Routine,Cash,205.0
10141,57,2023-11-04,Personal needs,Consumer loan payment,4652378.72,3,Planned,Cash,204.0
10142,57,2023-09-11,Healthcare,Insurance payment,1030508.82,5,Routine,Transfer,208.0
10143,57,2023-04-30,Property,Mortgage payment,1768585.51,5,Planned,Transfer,201.0
10144,57,2023-07-28,Healthcare,Insurance payment,3152795.99,5,Planned,Cash,208.0
10145,57,2025-10-14,Card,Card replenishment,2921558.0,4,Routine,Cash,207.0
10146,57,2025-03-19,Business,Business credit payment,467748.27,4,Planned,Transfer,203.0
10147,57,2023-04-18,Business,Business credit payment,3724749.38,4,Routine,Cash,203.0
10148,57,2023-02-24,Charity,Zakat payment,54615.17,5,Planned,Cash,
10149,57,2023-12-22,Auto,Auto loan installment,3853771.85,5,Planned,Transfer,202.0
10150,57,2024-06-01,Healthcare,Insurance payment,3437803.07,5,Planned,Cash,208.0
10151,57,2023-03-10,Business,Business credit payment,1072775.55,5,Routine,Transfer,203.0
10152,57,2025-01-09,Education,Student loan payment,4401499.4,3,Planned,Card,205.0
10153,57,2025-02-21,Personal needs,Consumer loan payment,4472598.66,3,Planned,Card,204.0
10154,57,2023-10-03,Business,Business credit payment,4468184.64,4,Planned,Transfer,203.0
10155,57,2025-02-20,Education,Student loan payment,1333816.27,3,Rational,Card,205.0
10156,57,2023-03-22,Education,Student loan payment,1616348.86,3,Planned,Cash,205.0
10157,57,2023-11-14,Personal needs,Consumer loan payment,524075.94,3,Rational,Transfer,204.0
10158,57,2025-01-06,Personal needs,Consumer loan payment,2786123.56,5,Rational,Transfer,204.0
10159,57,2024-10-16,Charity,Zakat payment,169680.73,3,Planned,Card,
10160,57,2025-08-15,Personal needs,Consumer loan payment,3429880.12,5,Rational,Cash,204.0
10161,57,2024-05-20,Property,Mortgage payment,3249532.41,4,Rational,Card,201.0
10162,57,2024-05-12,Business,Business credit payment,3865665.85,5,Planned,Transfer,203.0
10163,57,2024-06-07,Healthcare,Insurance payment,3754372.76,5,Routine,Transfer,208.0
10164,57,2023-06-18,Personal needs,Consumer loan payment,4623186.53,5,Planned,Transfer,204.0
10165,57,2024-06-18,Card,Card replenishment,938154.07,4,Routine,Transfer,207.0
10166,57,2025-05-09,Business,Business credit payment,3454897.78,3,Routine,Card,203.0
10167,57,2024-05-24,Card,Card replenishment,1501248.73,4,Routine,Cash,207.0
10168,57,2025-10-14,Auto,Auto loan installment,792927.83,3,Routine,Transfer,202.0
10169,57,2025-07-18,Deposit,Account top-up,4137677.79,4,Routine,Card,206.0
10170,57,2024-02-07,Personal needs,Consumer loan payment,1979474.68,3,Routine,Transfer,204.0
10171,57,2023-04-27,Healthcare,Insurance payment,4284492.8,4,Rational,Transfer,208.0
10172,57,2023-04-11,Charity,Zakat payment,151611.47,5,Routine,Card,
10173,57,2023-01-03,Deposit,Account top-up,4187638.35,3,Rational,Cash,206.0
10174,57,2023-08-07,Business,Business credit payment,4650543.44,4,Rational,Card,203.0
10175,57,2024-07-23,Deposit,Account top-up,1777392.27,3,Planned,Cash,206.0
10176,57,2024-08-07,Healthcare,Insurance payment,2435071.46,4,Planned,Cash,208.0
10177,57,2024-01-20,Property,Mortgage payment,202022.75,3,Planned,Transfer,201.0
10178,57,2025-07-07,Deposit,Account top-up,1934255.08,4,Rational,Cash,206.0
10179,57,2025-06-16,Auto,Auto loan installment,2321373.09,4,Rational,Card,202.0
10180,57,2024-11-18,Business,Business credit payment,1395248.56,3,Planned,Cash,203.0
10181,57,2024-12-20,Charity,Zakat payment,76488.05,4,Routine,Transfer,
10182,57,2024-08-30,Personal needs,Consumer loan payment,1450457.7,3,Routine,Card,204.0
10183,57,2024-05-09,Auto,Auto loan installment,1347238.93,3,Rational,Transfer,202.0
10184,57,2025-03-25,Business,Business credit payment,4629346.94,4,Rational,Cash,203.0
10185,57,2024-10-25,Deposit,Account top-up,929874.21,4,Rational,Cash,206.0
10186,57,2023-01-28,Personal needs,Consumer loan payment,1448154.93,4,Routine,Transfer,204.0
10187,57,2023-01-31,Deposit,Account top-up,4200045.93,3,Rational,Cash,206.0
10188,57,2025-02-14,Business,Business credit payment,4535522.55,5,Routine,Transfer,203.0
10189,57,2025-01-06,Business,Business credit payment,4230367.58,4,Rational,Transfer,203.0
10190,57,2023-02-05,Business,Business credit payment,4987859.22,5,Rational,Cash,203.0
10191,57,2024-02-10,Healthcare,Insurance payment,849267.37,3,Routine,Card,208.0
10192,57,2024-01-19,Business,Business credit payment,4587517.68,4,Routine,Card,203.0
10193,57,2024-12-02,Personal needs,Consumer loan payment,342450.62,4,Rational,Card,204.0
10194,57,2024-11-15,Personal needs,Consumer loan payment,3277695.8,5,Rational,Cash,204.0
10195,57,2024-01-22,Business,Business credit payment,118036.94,3,Routine,Transfer,203.0
10196,57,2024-10-31,Deposit,Account top-up,1348229.2,4,Planned,Cash,206.0
10197,57,2025-10-09,Property,Mortgage payment,4227813.85,3,Routine,Card,201.0
10198,57,2023-10-20,Card,Card replenishment,317641.0,3,Routine,Card,207.0
10199,57,2024-05-06,Deposit,Account top-up,3254132.84,5,Routine,Transfer,206.0
10200,57,2023-02-07,Card,Card replenishment,606349.19,4,Planned,Transfer,207.0
10201,57,2025-05-22,Business,Business credit payment,3484835.9,4,Planned,Card,203.0
10202,57,2023-05-11,Personal needs,Consumer loan payment,1227339.54,4,Planned,Transfer,204.0
10203,57,2023-05-17,Property,Mortgage payment,2063401.22,3,Routine,Card,201.0
10204,57,2024-05-15,Charity,Zakat payment,131860.81,5,Routine,Cash,
10205,57,2023-04-01,Personal needs,Consumer loan payment,4063111.44,5,Planned,Transfer,204.0
10206,57,2023-03-22,Business,Business credit payment,3580287.53,4,Rational,Transfer,203.0
10207,57,2023-10-30,Healthcare,Insurance payment,3165458.73,5,Routine,Cash,208.0
10208,57,2025-07-30,Personal needs,Consumer loan payment,3433778.11,3,Rational,Card,204.0
10209,57,2023-10-11,Healthcare,Insurance payment,524459.73,3,Rational,Cash,208.0
10210,57,2023-12-16,Deposit,Account top-up,3110504.15,4,Rational,Transfer,206.0
10211,57,2023-04-08,Deposit,Account top-up,4456133.04,3,Planned,Transfer,206.0
10212,57,2024-03-17,Charity,Zakat payment,123737.43,3,Rational,Card,
10213,57,2025-06-14,Healthcare,Insurance payment,2027963.04,5,Routine,Cash,208.0
10214,57,2023-02-08,Healthcare,Insurance payment,268057.78,3,Routine,Cash,208.0
10215,57,2025-05-29,Charity,Zakat payment,77944.48,3,Rational,Card,
10216,57,2025-10-16,Personal needs,Consumer loan payment,1053724.32,3,Planned,Cash,204.0
10217,57,2025-09-22,Business,Business credit payment,2976203.1,3,Rational,Transfer,203.0
10218,57,2024-01-28,Auto,Auto loan installment,4728537.55,5,Routine,Transfer,202.0
10219,57,2023-11-09,Auto,Auto loan installment,3010328.18,3,Planned,Card,202.0
10220,57,2025-07-27,Auto,Auto loan installment,4587433.62,3,Planned,Cash,202.0
10221,57,2023-02-10,Education,Student loan payment,1474735.71,3,Routine,Transfer,205.0
10222,57,2025-05-05,Charity,Zakat payment,124136.65,5,Rational,Cash,
10223,57,2025-01-28,Education,Student loan payment,636002.48,5,Routine,Cash,205.0
10224,57,2024-04-09,Deposit,Account top-up,3682995.35,4,Planned,Card,206.0
10225,57,2024-05-18,Auto,Auto loan installment,2478647.04,4,Routine,Card,202.0
10226,57,2025-05-24,Card,Card replenishment,1394419.82,3,Rational,Card,207.0
10227,57,2025-10-12,Charity,Zakat payment,76812.69,5,Routine,Card,
10228,57,2025-02-28,Healthcare,Insurance payment,1951340.28,3,Rational,Transfer,208.0
10229,57,2023-11-14,Property,Mortgage payment,4964399.7,5,Planned,Cash,201.0
10230,57,2025-05-28,Deposit,Account top-up,325391.14,5,Rational,Transfer,206.0
10231,57,2025-03-28,Education,Student loan payment,3814482.55,3,Routine,Transfer,205.0
10232,57,2023-12-20,Auto,Auto loan installment,1043606.64,3,Planned,Cash,202.0
10233,57,2024-01-08,Business,Business credit payment,4304012.65,5,Routine,Card,203.0
10234,57,2023-12-16,Healthcare,Insurance payment,2050429.23,5,Planned,Card,208.0
10235,57,2023-09-11,Charity,Zakat payment,146790.12,3,Rational,Card,
10236,57,2025-04-03,Property,Mortgage payment,4469581.59,3,Planned,Transfer,201.0
10237,57,2023-11-26,Healthcare,Insurance payment,4870373.27,5,Rational,Transfer,208.0
10238,57,2023-03-26,Healthcare,Insurance payment,3096020.42,4,Rational,Card,208.0
10239,57,2024-01-20,Property,Mortgage payment,4986381.21,4,Routine,Card,201.0
10240,57,2025-01-13,Personal needs,Consumer loan payment,4402367.99,3,Planned,Cash,204.0
10241,57,2024-06-20,Auto,Auto loan installment,2466755.18,4,Rational,Card,202.0
10242,57,2023-02-06,Card,Card replenishment,3954869.85,5,Rational,Transfer,207.0
10243,57,2024-01-01,Deposit,Account top-up,3450666.56,4,Routine,Card,206.0
10244,57,2024-06-23,Personal needs,Consumer loan payment,2572398.93,5,Planned,Transfer,204.0
10245,57,2023-07-23,Education,Student loan payment,1002307.77,4,Routine,Transfer,205.0
10246,57,2024-05-24,Personal needs,Consumer loan payment,1709910.4,3,Planned,Cash,204.0
10247,57,2025-08-10,Personal needs,Consumer loan payment,3781765.45,4,Planned,Cash,204.0
10248,57,2024-05-03,Education,Student loan payment,3628773.82,4,Rational,Card,205.0
10249,57,2023-03-20,Property,Mortgage payment,221622.13,5,Planned,Cash,201.0
10250,57,2023-03-07,Healthcare,Insurance payment,4086523.1,5,Routine,Transfer,208.0
10251,57,2024-12-19,Auto,Auto loan installment,658939.87,4,Rational,Cash,202.0
10252,57,2024-03-12,Education,Student loan payment,2460839.66,4,Routine,Transfer,205.0
10253,57,2025-08-22,Auto,Auto loan installment,1123040.41,3,Planned,Cash,202.0
10254,57,2024-05-10,Business,Business credit payment,796708.54,5,Rational,Transfer,203.0
10255,57,2023-05-16,Business,Business credit payment,1991644.99,4,Planned,Cash,203.0
10256,57,2024-01-10,Auto,Auto loan installment,2819870.86,4,Rational,Card,202.0
10257,57,2023-05-30,Property,Mortgage payment,380658.14,5,Planned,Transfer,201.0
10258,57,2025-03-16,Card,Card replenishment,2012118.82,3,Routine,Cash,207.0
10259,57,2025-03-05,Property,Mortgage payment,89250.57,3,Routine,Card,201.0
10260,57,2024-10-25,Property,Mortgage payment,111521.59,3,Routine,Cash,201.0
10261,57,2023-01-10,Business,Business credit payment,1476321.97,4,Planned,Card,203.0
10262,57,2024-05-31,Personal needs,Consumer loan payment,4690057.33,3,Routine,Cash,204.0
10263,57,2024-12-04,Education,Student loan payment,2844251.04,5,Routine,Cash,205.0
10264,57,2024-08-24,Education,Student loan payment,1408693.01,5,Rational,Card,205.0
10265,57,2025-05-15,Business,Business credit payment,2471032.17,3,Routine,Transfer,203.0
10266,57,2024-06-28,Deposit,Account top-up,2341035.16,4,Planned,Transfer,206.0
10267,57,2025-09-01,Card,Card replenishment,846387.43,4,Rational,Cash,207.0
10268,57,2024-12-21,Auto,Auto loan installment,2915404.63,3,Rational,Transfer,202.0
10269,57,2023-01-05,Charity,Zakat payment,100933.77,3,Routine,Cash,
10270,57,2025-03-18,Property,Mortgage payment,653806.52,5,Rational,Transfer,201.0
10271,57,2025-02-04,Property,Mortgage payment,2463014.32,5,Routine,Transfer,201.0
10272,57,2023-08-04,Property,Mortgage payment,4387597.31,5,Planned,Transfer,201.0
10273,57,2025-09-13,Card,Card replenishment,1895594.42,4,Planned,Transfer,207.0
10274,57,2025-02-02,Personal needs,Consumer loan payment,2175282.61,4,Rational,Cash,204.0
10275,57,2024-10-11,Property,Mortgage payment,1891458.55,4,Routine,Cash,201.0
10276,57,2025-08-09,Deposit,Account top-up,2744179.63,5,Planned,Card,206.0
10277,57,2023-10-02,Education,Student loan payment,2418971.89,4,Planned,Card,205.0
10278,57,2023-01-20,Property,Mortgage payment,4638246.11,3,Rational,Cash,201.0
10279,57,2023-08-07,Healthcare,Insurance payment,4668511.28,3,Routine,Transfer,208.0
10280,57,2024-08-24,Personal needs,Consumer loan payment,220939.43,4,Routine,Card,204.0
10281,57,2025-03-20,Card,Card replenishment,164022.46,3,Rational,Card,207.0
10282,57,2024-02-15,Property,Mortgage payment,2152822.23,5,Rational,Transfer,201.0
10283,57,2025-06-11,Card,Card replenishment,4322976.68,3,Rational,Transfer,207.0
10284,57,2025-08-24,Education,Student loan payment,4380901.32,5,Planned,Transfer,205.0
10285,57,2024-03-19,Card,Card replenishment,244055.76,5,Rational,Card,207.0
10286,57,2024-07-19,Charity,Zakat payment,184513.67,4,Rational,Transfer,
10287,57,2025-04-06,Business,Business credit payment,4620070.49,3,Routine,Cash,203.0
10288,57,2024-10-28,Healthcare,Insurance payment,2657213.77,5,Planned,Cash,208.0
10289,57,2023-04-21,Charity,Zakat payment,20823.7,3,Planned,Card,
10290,57,2024-09-12,Deposit,Account top-up,4662467.98,4,Routine,Transfer,206.0
10291,57,2023-05-13,Property,Mortgage payment,867176.38,3,Rational,Card,201.0
10292,57,2024-12-03,Business,Business credit payment,4648499.84,4,Planned,Cash,203.0
10293,57,2025-07-29,Deposit,Account top-up,2743379.63,3,Rational,Transfer,206.0
10294,57,2023-05-13,Personal needs,Consumer loan payment,1916243.78,5,Planned,Cash,204.0
10295,57,2024-08-15,Card,Card replenishment,1764544.52,3,Routine,Transfer,207.0
10296,57,2023-06-04,Auto,Auto loan installment,2989765.73,4,Rational,Card,202.0
10297,57,2024-08-30,Personal needs,Consumer loan payment,1811357.78,5,Routine,Card,204.0
10298,57,2025-07-22,Personal needs,Consumer loan payment,1244049.91,3,Planned,Transfer,204.0
10299,57,2024-05-27,Charity,Zakat payment,51832.72,5,Planned,Card,
10300,57,2024-06-01,Auto,Auto loan installment,46691.77,5,Rational,Card,202.0
10301,57,2024-12-26,Education,Student loan payment,1105780.41,3,Routine,Transfer,205.0
10302,57,2024-11-03,Auto,Auto loan installment,1147209.83,3,Planned,Card,202.0
10303,57,2024-10-29,Education,Student loan payment,1238019.62,3,Rational,Cash,205.0
10304,57,2025-07-08,Education,Student loan payment,3542857.78,3,Rational,Card,205.0
10305,57,2023-12-31,Education,Student loan payment,827216.2,5,Rational,Transfer,205.0
10306,57,2024-01-20,Personal needs,Consumer loan payment,219183.39,4,Rational,Card,204.0
10307,57,2023-01-19,Healthcare,Insurance payment,3905419.75,4,Planned,Cash,208.0
10308,57,2024-01-11,Healthcare,Insurance payment,3392579.86,5,Rational,Transfer,208.0
10309,57,2023-08-17,Card,Card replenishment,3535857.69,4,Planned,Card,207.0
10310,57,2025-09-25,Property,Mortgage payment,1903997.68,4,Routine,Cash,201.0
10311,57,2025-04-29,Business,Business credit payment,3709914.78,5,Routine,Transfer,203.0
10312,57,2025-01-21,Education,Student loan payment,2002306.93,5,Rational,Cash,205.0
10313,57,2024-06-02,Healthcare,Insurance payment,1411712.23,5,Planned,Card,208.0
10314,57,2024-07-01,Deposit,Account top-up,3954936.14,5,Routine,Cash,206.0
10315,57,2025-05-22,Business,Business credit payment,3583711.83,5,Rational,Transfer,203.0
10316,57,2024-05-02,Healthcare,Insurance payment,3916670.19,5,Planned,Card,208.0
10317,57,2023-06-11,Personal needs,Consumer loan payment,1820017.7,4,Planned,Cash,204.0
10318,57,2025-05-28,Healthcare,Insurance payment,3102400.7,3,Rational,Card,208.0
10319,57,2024-10-11,Business,Business credit payment,2789862.95,4,Routine,Cash,203.0
10320,57,2024-01-13,Auto,Auto loan installment,1967656.97,4,Planned,Card,202.0
10321,57,2025-01-15,Healthcare,Insurance payment,1973591.57,3,Rational,Card,208.0
10322,57,2023-10-28,Property,Mortgage payment,3009142.37,3,Routine,Card,201.0
10323,57,2025-02-16,Education,Student loan payment,3060835.18,5,Routine,Transfer,205.0
10324,57,2023-09-07,Charity,Zakat payment,139009.33,5,Planned,Transfer,
10325,57,2023-05-01,Card,Card replenishment,2358003.0,4,Routine,Cash,207.0
10326,57,2025-10-14,Education,Student loan payment,632136.27,3,Routine,Transfer,205.0
10327,57,2025-04-02,Charity,Zakat payment,183561.13,5,Rational,Card,
10328,57,2023-09-16,Property,Mortgage payment,4500186.13,3,Routine,Transfer,201.0
10329,57,2023-11-30,Business,Business credit payment,3774646.93,5,Planned,Cash,203.0
10330,57,2025-01-28,Deposit,Account top-up,1551922.87,4,Planned,Transfer,206.0
10331,57,2023-11-17,Card,Card replenishment,958759.3,5,Routine,Card,207.0
10332,57,2024-04-22,Charity,Zakat payment,33261.71,4,Routine,Transfer,
10333,57,2025-10-06,Property,Mortgage payment,540700.52,4,Routine,Transfer,201.0
10334,57,2024-05-22,Property,Mortgage payment,2044218.82,3,Rational,Card,201.0
10335,57,2023-03-10,Personal needs,Consumer loan payment,4372706.34,3,Rational,Transfer,204.0
10336,57,2024-03-27,Auto,Auto loan installment,3193580.87,4,Rational,Transfer,202.0
10337,57,2024-01-17,Personal needs,Consumer loan payment,583034.24,3,Rational,Cash,204.0
10338,57,2025-01-27,Business,Business credit payment,939401.31,4,Planned,Card,203.0
10339,57,2025-01-26,Education,Student loan payment,1521534.1,4,Planned,Cash,205.0
10340,57,2024-10-08,Auto,Auto loan installment,1645807.03,5,Routine,Card,202.0
10341,57,2023-03-11,Auto,Auto loan installment,2142651.74,4,Routine,Cash,202.0
10342,57,2023-05-15,Card,Card replenishment,1279337.06,3,Rational,Card,207.0
10343,57,2023-04-16,Charity,Zakat payment,199130.02,5,Rational,Card,
10344,57,2025-05-17,Healthcare,Insurance payment,3994774.75,4,Rational,Cash,208.0
10345,58,2024-06-04,Card,Card replenishment,369380.44,5,Rational,Transfer,207.0
10346,58,2024-04-08,Business,Business credit payment,4519748.45,4,Rational,Card,203.0
10347,58,2024-03-30,Deposit,Account top-up,2595690.18,4,Routine,Cash,206.0
10348,58,2023-06-30,Personal needs,Consumer loan payment,253869.93,4,Routine,Cash,204.0
10349,58,2024-05-26,Card,Card replenishment,2281275.66,4,Rational,Transfer,207.0
10350,58,2024-07-19,Education,Student loan payment,3443331.49,4,Planned,Card,205.0
